tax_name	tax_rank	taxa_full_id
Staphylococcus equorum	species	246432
Staphylococcus fleurettii	species	150056
Staphylococcus haemolyticus	species	1283
Staphylococcus hominis	species	1290
Staphylococcus massiliensis	species	555791
Staphylococcus pasteuri	species	45972
Staphylococcus piscifermentans	species	70258
Staphylococcus saprophyticus	species	29385
Staphylococcus sciuri	species	1296
Staphylococcus simulans	species	1286
Staphylococcus sp. 155b	species	1495561
Staphylococcus sp. 3035O2	species	1459574
Staphylococcus sp. 3276O2	species	1459580
Staphylococcus sp. 3277O2	species	1459581
Staphylococcus sp. 3348O2	species	1459583
Staphylococcus sp. 3356O2	species	1459586
Staphylococcus sp. B2RU21	species	876265
Staphylococcus sp. Bdr4	species	1398262
Staphylococcus sp. C-D-MA2	species	928615
Staphylococcus sp. C5I16	species	990504
Staphylococcus sp. C9I2	species	990512
Staphylococcus sp. DV9-14	species	668705
Staphylococcus sp. FXY54	species	691717
Staphylococcus sp. GB10	species	1398266
Staphylococcus sp. L10	species	345352
Staphylococcus sp. M5-9-3	species	631457
Staphylococcus sp. RW30	species	501244
Staphylococcus sp. S222	species	1462549
Staphylococcus sp. T-02	species	590840
Staphylococcus sp. TN104	species	1109659
Staphylococcus sp. WB17-17	species	979088
Staphylococcus sp. WB18-16	species	979089
Staphylococcus stepanovicii	species	643214
Staphylococcus succinus	species	61015
Staphylococcus vitulinus	species	71237
Stappia indica	species	538381
Starkeya novella	species	921
Starkeya sp. CCNWNX0117	species	555817
Stella humosa	species	94
Stenotrophomonas acidaminiphila	species	128780
Stenotrophomonas daejeonensis	species	659018
Stenotrophomonas ginsengisoli	species	336566
Stenotrophomonas humi	species	405444
Stenotrophomonas koreensis	species	266128
Stenotrophomonas nitritireducens	species	83617
Stenotrophomonas panacihumi	species	676599
Stenotrophomonas pavanii	species	487698
Stenotrophomonas rhizophila	species	216778
Stenotrophomonas sp.	species	69392
Stenotrophomonas sp. 33T	species	985732
Stenotrophomonas sp. 6A12S8	species	908567
Stenotrophomonas sp. AB1	species	1414746
Stenotrophomonas sp. ABAC53	species	1330063
Stenotrophomonas sp. ATY54	species	933545
Stenotrophomonas sp. B3a	species	717663
Stenotrophomonas sp. C-G-PYD3	species	928620
Stenotrophomonas sp. C-J-MA2	species	928621
Stenotrophomonas sp. C-LS-PYD2	species	928626
Stenotrophomonas sp. C-LS-TSA5	species	928629
Stenotrophomonas sp. C-S-PYD6	species	928632
Stenotrophomonas sp. C-S-TSA3	species	928634
Stenotrophomonas sp. CL-10.14	species	879208
Stenotrophomonas sp. CPO 4.0065	species	1472946
Stenotrophomonas sp. CRRI7	species	515280
Stenotrophomonas sp. CV83	species	1448371
Stenotrophomonas sp. E3(2011)	species	996648
Stenotrophomonas sp. f1(2012)	species	1172018
Stenotrophomonas sp. FXY17	species	887822
Stenotrophomonas sp. IIL-Eb21	species	889023
Stenotrophomonas sp. I_35-G5PA9A1	species	1172544
Stenotrophomonas sp. I_50-G7P1A3A2	species	1172552
Stenotrophomonas sp. I_63-LFP1A9B1	species	1172558
Stenotrophomonas sp. I_71-LFP2B10A	species	1172560
Stenotrophomonas sp. KC4-MRL	species	1276605
Stenotrophomonas sp. KITS-1	species	908006
Stenotrophomonas sp. KL9	species	862421
Stenotrophomonas sp. KNUC507	species	494082
Stenotrophomonas sp. MM10Nov	species	1492017
Stenotrophomonas sp. N017	species	1301809
Stenotrophomonas sp. NB3	species	997364
Stenotrophomonas sp. NR17	species	1052574
Stenotrophomonas sp. PA21Nov	species	1492021
Stenotrophomonas sp. PA44May	species	1492023
Stenotrophomonas sp. PA81Nov	species	1492028
Stenotrophomonas sp. PDD-33b-1	species	994561
Stenotrophomonas sp. PDD-33b-8	species	994563
Stenotrophomonas sp. PL35a2_S1	species	1005329
Stenotrophomonas sp. RBE2CD-33	species	415046
Stenotrophomonas sp. RPWC3.1	species	1304710
Stenotrophomonas sp. S04	species	557613
Stenotrophomonas sp. SAFR-173	species	343519
Stenotrophomonas sp. SB286	species	1483660
Stenotrophomonas sp. SB341	species	1483663
Stenotrophomonas sp. SCU-B72	species	1474963
Stenotrophomonas sp. SCU-B78	species	1474964
Stenotrophomonas sp. SCU-B82	species	1474966
Stenotrophomonas sp. SMSP	species	489960
Stenotrophomonas sp. TeRB003	species	763769
Stenotrophomonas sp. TeRB005	species	763771
Stenotrophomonas sp. TeRB010	species	763774
Stenotrophomonas sp. TSH62	species	664963
Stenotrophomonas sp. TV49May	species	1492029
Stenotrophomonas sp. UYSO31	species	985238
Stenotrophomonas sp. UYSO33	species	985240
Stenotrophomonas sp. UYSO34	species	985241
Stenotrophomonas sp. Y06(2010)	species	861105
Stenotrophomonas sp. Z2-S2	species	1246951
Stenotrophomonas sp. ZH-01	species	1291578
Steroidobacter denitrificans	species	465721
Stigmatella erecta	species	83460
Stomatobaculum longum	species	796942
Streptacidiphilus sp. SB-B35	species	405790
Streptacidiphilus specus	species	419478
Streptobacillus felis	species	1384509
Streptobacillus hongkongensis	species	1162717
Streptobacillus sp. canine oral taxon 370	species	1151577
Streptococcus agalactiae	species	1311
Streptococcus alactolyticus	species	29389
Streptococcus anginosus	species	1328
Streptococcus australis	species	113107
Streptococcus canis	species	1329
Streptococcus constellatus	species	76860
Streptococcus cristatus	species	45634
Streptococcus danieliae	species	747656
Streptococcus dentirousetti	species	384613
Streptococcus dysgalactiae	species	1334
Streptococcus equi	species	1336
Streptococcus equinus	species	1335
Streptococcus ferus	species	1345
Streptococcus fryi	species	661498
Streptococcus gallinaceus	species	165758
Streptococcus gallolyticus	species	315405
Streptococcus gordonii	species	1302
Streptococcus hongkongensis	species	910939
Streptococcus infantarius	species	102684
Streptococcus infantis	species	68892
Streptococcus intermedius	species	1338
Streptococcus lutetiensis	species	150055
Streptococcus macedonicus	species	59310
Streptococcus massiliensis	species	313439
Streptococcus merionis	species	400065
Streptococcus minor	species	229549
Streptococcus mitis	species	28037
Streptococcus mutans	species	1309
Streptococcus oligofermentans	species	195041
Streptococcus oralis	species	1303
Streptococcus orisuis	species	282078
Streptococcus parasanguinis	species	1318
Streptococcus parauberis	species	1348
Streptococcus pasteuri	species	142596
Streptococcus pasteurianus	species	197614
Streptococcus peroris	species	68891
Streptococcus pluranimalium	species	82348
Streptococcus pneumoniae	species	1313
Streptococcus pseudopneumoniae	species	257758
Streptococcus pyogenes	species	1314
Streptococcus ratti	species	1341
Streptococcus rubneri	species	1234680
Streptococcus salivarius	species	1304
Streptococcus sanguinis	species	1305
Streptococcus seminale	species	488175
Streptococcus sobrinus	species	1310
Streptococcus sp.	species	1306
Streptococcus sp. 106-03c	species	307138
Streptococcus sp. 10aTha1	species	417901
Streptococcus sp. 10aVMg3	species	417903
Streptococcus sp. 11aTha1	species	417906
Streptococcus sp. 1606-02B	species	307140
Streptococcus sp. 2010_Ileo_MS_VId	species	1244310
Streptococcus sp. 2010_Ileo_MS_VIIe	species	1244306
Streptococcus sp. 2010_Ileo_MS_XIXb	species	1244329
Streptococcus sp. 2011_Ileo_MS_A10	species	1244364
Streptococcus sp. 2011_Ileo_MS_A12	species	1244366
Streptococcus sp. 2011_Ileo_MS_B5	species	1244374
Streptococcus sp. 2011_Ileo_MS_C3	species	1244379
Streptococcus sp. 2011_Ileo_MS_D10	species	1244382
Streptococcus sp. 2011_Ileo_MS_F4	species	1244400
Streptococcus sp. 2011_Ileo_MS_H1	species	1244413
Streptococcus sp. 2011_Oral_MS_A3	species	1244424
Streptococcus sp. 2011_Oral_MS_A5	species	1244425
Streptococcus sp. 2011_Oral_MS_A9	species	1244427
Streptococcus sp. 2011_Oral_MS_B3	species	1244431
Streptococcus sp. 2011_Oral_MS_C7	species	1244436
Streptococcus sp. 2011_Oral_MS_D11	species	1244437
Streptococcus sp. 2011_Oral_MS_D12	species	1244438
Streptococcus sp. 2011_Oral_MS_D6	species	1244440
Streptococcus sp. 2011_Oral_MS_E1	species	1244442
Streptococcus sp. 2011_Oral_MS_H4	species	1244445
Streptococcus sp. 27284-01	species	507712
Streptococcus sp. 3244O2	species	1459602
Streptococcus sp. AK68	species	193507
Streptococcus sp. AS14	species	936577
Streptococcus sp. AS20	species	936578
Streptococcus sp. BS29a	species	1161415
Streptococcus sp. BS35a	species	936579
Streptococcus sp. C2I6	species	990522
Streptococcus sp. C2I9	species	990523
Streptococcus sp. C300	species	563036
Streptococcus sp. C3I3	species	990527
Streptococcus sp. C3I4	species	990528
Streptococcus sp. C3I7	species	990531
Streptococcus sp. C3I9	species	990533
Streptococcus sp. C4I11	species	990535
Streptococcus sp. C6I12	species	990542
Streptococcus sp. C8I9	species	990545
Streptococcus sp. canine oral taxon 279	species	1151538
Streptococcus sp. canine oral taxon 297	species	1151551
Streptococcus sp. EO2001-01	species	310052
Streptococcus sp. EO2001-02	species	310053
Streptococcus sp. F0442	species	999425
Streptococcus sp. F8	species	1433538
Streptococcus sp. GMD6S	species	1169675
Streptococcus sp. HPH0090	species	1203590
Streptococcus sp. I-G2	species	1156431
Streptococcus sp. I-G5	species	1156432
Streptococcus sp. I-P16	species	1156433
Streptococcus sp. LVRI_135	species	1155487
Streptococcus sp. LVRI_193	species	1155488
Streptococcus sp. M334	species	563038
Streptococcus sp. M8_11_2TCO2	species	1459603
Streptococcus sp. NJ9704	species	188749
Streptococcus sp. OBRC6	species	936587
Streptococcus sp. oral taxon G59	species	712699
Streptococcus sp. oral taxon G62	species	712700
Streptococcus sp. oral taxon G63	species	712701
Streptococcus sp. PSH2	species	118670
Streptococcus sp. PW936	species	675127
Streptococcus sp. S16-11	species	310943
Streptococcus sp. Smarlab 3301444	species	269291
Streptococcus sp. TM013	species	548996
Streptococcus sp. XJ-RY-3	species	1191051
Streptococcus sp. XJ151-MN-1	species	1191053
Streptococcus sp. XQ-1	species	886951
Streptococcus suis	species	1307
Streptococcus thermophilus	species	1308
Streptococcus thoraltensis	species	55085
Streptococcus troglodytae	species	1111760
Streptococcus uberis	species	1349
Streptococcus ursoris	species	648567
Streptococcus vestibularis	species	1343
Streptomonospora sp. CNQ-082_SD01	species	492433
Streptomonospora tuzyakensis	species	1384037
Streptomyces abyssalis	species	933944
Streptomyces achromogenes	species	67255
Streptomyces albiaxialis	species	329523
Streptomyces ambofaciens	species	1889
Streptomyces antibioticus	species	1890
Streptomyces aomiensis	species	676205
Streptomyces atratus	species	1893
Streptomyces bambergiensis	species	33009
Streptomyces bungoensis	species	285568
Streptomyces carpaticus	species	285558
Streptomyces cellostaticus	species	67285
Streptomyces chartreusis	species	1969
Streptomyces chrestomyceticus	species	68185
Streptomyces chumphonensis	species	1214925
Streptomyces chungwhensis	species	248131
Streptomyces cinereoruber	species	67260
Streptomyces cinerochromogenes	species	66422
Streptomyces cinnamonensis	species	1900
Streptomyces cinnamoneus	species	53446
Streptomyces ciscaucasicus	species	66877
Streptomyces deccanensis	species	424188
Streptomyces ehimensis	species	68195
Streptomyces endus	species	285533
Streptomyces enissocaesilis	species	332589
Streptomyces exfoliatus	species	1905
Streptomyces flavotricini	species	66888
Streptomyces flavovariabilis	species	284031
Streptomyces fumigatiscleroticus	species	66371
Streptomyces fungicidicus	species	68203
Streptomyces galbus	species	33898
Streptomyces gelaticus	species	285446
Streptomyces globosus	species	68209
Streptomyces griseoflavus	species	35619
Streptomyces griseofuscus	species	146922
Streptomyces griseoplanus	species	66896
Streptomyces guanduensis	species	310781
Streptomyces haliclonae	species	582855
Streptomyces hygroscopicus	species	1912
Streptomyces iakyrus	species	68219
Streptomyces kanamyceticus	species	1967
Streptomyces macrosporeus	species	68236
Streptomyces nodosus	species	40318
Streptomyces olivaceus	species	47716
Streptomyces olivoverticillatus	species	66427
Streptomyces ossamyceticus	species	249581
Streptomyces phaeochromogenes	species	1923
Streptomyces phaeofaciens	species	68254
Streptomyces polychromogenes	species	67342
Streptomyces qinglanensis	species	943816
Streptomyces rameus	species	68261
Streptomyces regensis	species	68263
Streptomyces sakaiensis	species	285576
Streptomyces sp. 1-1	species	1119062
Streptomyces sp. 1-23(2011)	species	1119530
Streptomyces sp. 133	species	933981
Streptomyces sp. 142MFCol3.1	species	1172179
Streptomyces sp. 172101y	species	441479
Streptomyces sp. 172203	species	441482
Streptomyces sp. 2-14	species	1119076
Streptomyces sp. 2-G	species	1119080
Streptomyces sp. 2145A	species	1282918
Streptomyces sp. 2229	species	1282919
Streptomyces sp. 2392	species	1282925
Streptomyces sp. 24mB	species	862738
Streptomyces sp. 2512	species	1282927
Streptomyces sp. 2531	species	1282928
Streptomyces sp. 31B	species	444466
Streptomyces sp. 31C	species	444467
Streptomyces sp. 3371O2	species	1459609
Streptomyces sp. 3373O2	species	1459610
Streptomyces sp. 33D	species	444468
Streptomyces sp. 3448CO2	species	1459622
Streptomyces sp. 3449CO2	species	1459623
Streptomyces sp. 3462CO2	species	1459624
Streptomyces sp. 4051	species	1282932
Streptomyces sp. 4054	species	1282933
Streptomyces sp. 4188	species	1282935
Streptomyces sp. 4291	species	1282941
Streptomyces sp. 4326	species	1282943
Streptomyces sp. 4349	species	1282944
Streptomyces sp. 4354	species	1282945
Streptomyces sp. 4375	species	1282946
Streptomyces sp. 4376	species	1282947
Streptomyces sp. 645316	species	936235
Streptomyces sp. 919	species	475084
Streptomyces sp. a15	species	385509
Streptomyces sp. AB5F	species	436136
Streptomyces sp. ABZ1	species	1490048
Streptomyces sp. AM-07	species	405791
Streptomyces sp. AML60	species	996211
Streptomyces sp. AML692	species	996212
Streptomyces sp. AML960	species	996222
Streptomyces sp. AV259	species	1117697
Streptomyces sp. B6219	species	913931
Streptomyces sp. Bd 088	species	506491
Streptomyces sp. Bd 174	species	506499
Streptomyces sp. C20(2010)	species	881938
Streptomyces sp. C25	species	531948
Streptomyces sp. CBMAI 847	species	725115
Streptomyces sp. CNQ-301_SD01	species	492451
Streptomyces sp. CNR875 PL04	species	378604
Streptomyces sp. CNS-635_SD06	species	492457
Streptomyces sp. CNS-776_SD06	species	492469
Streptomyces sp. CNS-780_SF06	species	492470
Streptomyces sp. CR3-AC3	species	599829
Streptomyces sp. CS5-AC12	species	599827
Streptomyces sp. DLS-39	species	705320
Streptomyces sp. DLS-56	species	705329
Streptomyces sp. DLS-69	species	705335
Streptomyces sp. DLS-72	species	705337
Streptomyces sp. DR-R74	species	1492726
Streptomyces sp. ERINLG-01	species	1312406
Streptomyces sp. F5(2011)	species	1095978
Streptomyces sp. FXJ6.196	species	579931
Streptomyces sp. FXJ6.197	species	553833
Streptomyces sp. FXJ7.365	species	988917
Streptomyces sp. FXJ7.371	species	988921
Streptomyces sp. G-1-17	species	692342
Streptomyces sp. G2_17	species	1051171
Streptomyces sp. G2_2	species	1051172
Streptomyces sp. HB298	species	767403
Streptomyces sp. HSS9-12	species	765198
Streptomyces sp. HW04-06	species	1084461
Streptomyces sp. HW04-11	species	1084466
Streptomyces sp. HW04-12	species	1084467
Streptomyces sp. I08A-00349	species	742648
Streptomyces sp. I08A-00409	species	742655
Streptomyces sp. IMER-B1-9	species	624401
Streptomyces sp. J4S15	species	1450582
Streptomyces sp. JK 3-2	species	1043581
Streptomyces sp. JLYM15	species	664230
Streptomyces sp. JY36	species	394731
Streptomyces sp. L-1-0	species	692344
Streptomyces sp. Lt 005	species	506506
Streptomyces sp. M71_S06	species	592871
Streptomyces sp. MAR4 CNX-198	species	1290530
Streptomyces sp. MAR4 CNY-714	species	1290534
Streptomyces sp. MUSC164	species	1354891
Streptomyces sp. NK458	species	630121
Streptomyces sp. OAct 31	species	1206865
Streptomyces sp. OS3-52	species	604158
Streptomyces sp. P1303B	species	574686
Streptomyces sp. P1400D	species	574688
Streptomyces sp. P1403U	species	564353
Streptomyces sp. P1519C	species	564354
Streptomyces sp. P513A	species	564357
Streptomyces sp. P617A	species	564358
